更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-06-01,株式会社ファースト,ベンダ（ハードウェア・ソフトウェア）,2,■ソフトウェア開発事業■システム運用維持支援事業■システムコンサルティング事業■コンテンツ事業■プロダクト販売事業■サポートセンター構築支援事業■労働者派遣事業（許可番号 派14-301346）■有料職業紹介事業（許可番号 14-ユ-301145）,【本社】神奈川県横浜市西区みなとみらい2-2-1-1 ランドマークタワー39階【東京オフィス】東京都港区港南2-15-1 品川インターシティA棟28階,1998,,127,7000万円,https://www.1-st.co.jp/,代表取締役 加藤 雅史,
2024-06-01,株式会社ソリューションジャパン,システムインテグレータ（SIer）,10,【事業内容】■ビジネスアプリソリューション■プロダクトベースソリューション■ITプラットフォームソリューション,東京都港区赤坂7-1-16オーク赤坂ビル11F,1997,36.4,200,10百万円,http://www.solution-japan.co.jp/,,
2024-08-01,アーバン・コーポレーション株式会社,システムインテグレータ（SIer）,4,■事業内容： 30年の歴史と豊富なシステム構築実績があり、大手通信キャリアを中心に金融関連・官公庁関連等の顧客を有しています。,東京都港区赤坂1-7-1赤坂榎坂ビル5F,1992,34.0,260,30百万円,http://www.urban-web.co.jp/,,
2024-07-01,株式会社ハイマックス（スタンダード市場上場）,システムインテグレータ（SIer）,5,■事業概要：設立以来、一貫して無借金経営（自己資本比率80.1%）を続けている独立系SI。システムの企画・立案に始まり、お客様の要望に応える提案に基づく開発・導入、稼動後の機能拡張やメンテナンスまで、システムのライフサイクルのすべてをサポートしています。2015年3月6日に東証一部上場。右肩上がりの成長を続けております。,神奈川県横浜市西区みなとみらい2-3-5,1976,37.5,841,689百万円,https://www.himacs.jp/,,スタンダード市場
2024-08-01,株式会社ソフテム,システムインテグレータ（SIer）,1,■事業内容： 【お客様を「IT」で支えたい。】メインフレーム系基幹システムから、Web・オープンシステムまで。またメーカーや機種、OSを問わずすべての環境で動くシステムを。私たちソフテムは、独立系企業として客観的な価値観を持ち、ユーザー企業の業種・業態、 戦略に応じて、フルスクラッチやカスタマイジングで競争優位の戦力となる情報システムを構築いたします。,神奈川県横浜市中区桜木町1-1-8日石横浜ビル15F,1979,,119,50百万円,https://softem-net.co.jp/,,
2024-07-01,株式会社科学情報システムズ（略称：ＳＩＳ）,システムインテグレータ（SIer）,7,■企業概要：1984年に設立された横浜生まれの独立系システムインテグレータです。開発フィールドは幅広く、公共・社会・金融・産業など、公益性の高い分野を中心に、OSや制御系ソフトなどのコアソフトまで、多種多様な分野でトータルソリューションを提供しています。,神奈川県横浜市神奈川区金港町2-6横浜プラザビル,1984,36.8,320,60百万円,http://www.sisinc.co.jp/,,
2024-06-01,株式会社タスク,システムインテグレータ（SIer）,1,■事業内容：ソフトウェア開発（金融系システム、電力会社向けシステム等）クラウドサービス導入支援（Salesforce、BOX等）,石川県金沢市松島町1-37,1983,,109,60百万円,http://www.task.co.jp/,,
2024-06-01,株式会社システムアンドリサーチ,システムインテグレータ（SIer）,1,■企業概要当社は、昭和57年7月設立の情報通信分野に特化した企業であり、LPガス業界向けの効率化システムやサポートツールの提供を行っています。主要取引先や販売協力会社として大手企業と多く取引しています。,神奈川県横浜市中区本町4-40横浜第一ビル3F,1982,,30,24百万円,https://srcom.co.jp/,,
2024-07-01,株式会社カレッジティアンドケイ,システムインテグレータ（SIer）,10,■概要：株式会社カレッジティアンドケイは、制御技術及び通信技術を中心に多様なシステム開発を行っている企業です。特に顧客先の開発現場に於いて、システム開発のプロフェッショナルとして蓄積してきた技術を基に、質の高い技術を提供しています。（1）システム開発SE、（2）システムインテグレーション、（3）ソフトウェアの設計・製造・テスト,神奈川県横浜市中区富士見町2-1,1988,,73,72百万円,http://www.courage.co.jp/index.html,,
2024-07-01,ミテネインターネット株式会社,通信キャリア・ISP・データセンター,3,個人向けのインターネットサービスプロバイダー事業から始まり、現在は法人向けの営業が中心です。自社データセンターのハウジング、AWS、法人向けネットワーク構築、自社クラウドサービスなど多岐にわたる商材があります。,福井県福井市豊島1-3-1,2002,41.0,18,34百万円,https://www.mitene.co.jp/,,
2024-07-01,株式会社リンケージ,システムインテグレータ（SIer）,2,■企業概要：設立当初からNECグループ企業との信頼が厚く、地元富山県で多数実績を残し東京に進出している優良SI企業です。■事業内容：（1）流通ソリューション：販売物流管理、在庫管理等（2）製造ソリューション：生産管理、受発注管理・工程日程管理等（3）共通業務ソリューション：会計システム、人事給与システム、システム運用管理等(4)金融ソリューション：※今後実績拡大予定,富山県富山市二口町4-7-15,1989,,18,15百万円,http://www.linknet.co.jp/index.html,,
2024-07-01,株式会社サン・システム,ベンダ（ハードウェア・ソフトウェア）,4,【事業概要】以下のようなシステムを、パッケージ製品として開発し、病院向けに販売、導入しています。■医療材料の在庫管理システム■ME(Medical Engineering)機器管理システム■医薬品在庫管理システム■滅菌管理システム,新潟県長岡市関東町5-5,1997,44.0,38,100百万円,https://www.sunsystemcorp.com/index.html,,
2024-07-01,ソリマチ株式会社,システムインテグレータ（SIer）,2,☆無借金経営、グループ自己資本174億円☆◆自社開発のソフトウェア製品、クラウドサービス、アプリケーションの企画・開発および全国販売,新潟県長岡市表町1-4-24ソリマチ第3ビル,1972,38.0,160,49百万円,http://www.sorimachi.co.jp/,,
2024-07-01,株式会社エーティーワークス,システムインテグレータ（SIer）,2,■事業内容 ◆サービス事業・at+link専用サーバサービス・ATWインターネットサービス・クラウド型入退室管理システム・ソフトウェア開発、受託・各種クラウドサービス・各種運用保守サービス,富山県富山市牛島新町4-5,1994,,68,83百万円,https://www.atworks.co.jp/,,
2024-06-01,株式会社コスモ・ウェブ,システムインテグレータ（SIer）,1,■事業内容（1）鉄道関連システム構築事業（2）基幹系システム構築事業（3）情報セキュリティコンサルティング事業 等,神奈川県横浜市中区万代町1-2-12VORT横浜関内3 3F,2001,42.0,34,10百万円,http://www.csmweb.co.jp/,,
2024-08-01,株式会社エヌ・シィ・ティ,通信キャリア・ISP・データセンター,2,■事業内容：・放送法に基づく有線一般放送事業・電気通信事業法に基づく電気通信事業,新潟県長岡市干場1-7-9,1986,39.4,110,400百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社アルネッツ,システムインテグレータ（SIer）,2,【ソフト開発とハード開発を融合させたソリューション事業を展開しています】■事業内容：・ソフト受託開発、ハードウェア開発及び販売、スクールの運営・労働者派遣事業（派14-300034）,神奈川県横浜市中区本町1-3綜通ビル10F,1998,35.0,85,31百万円,https://alnetz.co.jp/,,
2024-08-01,株式会社コンピュータマインド,ITアウトソーシング,5,■概要「最高の技術で最強の組織を目指す！」株式会社コンピュータマインドは、プロのエンジニア集団を目指します。社員の成長を後押しする、仕組み制度を多く設けており、社員の成長の上で会社も成長していく事を会社のポリシーとしています。2021年で30周年を迎え、これまでの多くの実績の上に新たな技術領域にもチャレンジしています。2014年頃からAI（ディープラーニング）の開発を始め、2018年頃からは3次元点群、SLAM開発にも着手しAIとの融合を含め研究開発も行っております。,山梨県甲府市下飯田1-10-8,1991,34.0,160,20百万円,https://www.compmind.co.jp/about,,
2024-07-01,株式会社ジム・コンピュータ・サービス,システムインテグレータ（SIer）,3,【企業概要】◇コンピュータを媒体に夢に挑戦する、という思いのもと、ソフトウェア開発事業、OA機器販売事業、マーキングサプライ販売事業、保守メンテナンス事業、インターネット事業を展開。ソフトウェア構築やハードウェアの提案等を通し、お客様の迅速な業務運営を実現しています。AI産業革命時代をむかえようとしている今、人とコンピュータが密接な関係を築けるよう「企業活動におけるコンピュータの融合」を提案していきます。,新潟県三条市須頃3-74,1983,37.0,17,65百万円,http://www.jimnet.co.jp/index.html,,
2024-06-01,ダイヤ情報システム株式会社,ベンダ（ハードウェア・ソフトウェア）,1,■事業内容：情報処理システム及び通信システムの設計・プログラムの開発、コンピュータ及び通信システムによる情報処理・情報提供、コンピュータ及び通信システムの運営・管理、ソフトウェア及びコンピュータ機器の販売・賃貸・仲介、通信回線の賃貸、情報システムに関する教育・調査・コンサルティングは三菱倉庫グループの情報ネットワーク（ML-net）や取引先とのEDIを構築し運用管理を行っています。,東京都中央区新川1-28-25東京ダイヤビル,1986,42.6,90,30百万円,https://www.dia-systems.co.jp/,,
2024-07-01,株式会社ホロンシステム,ベンダ（ハードウェア・ソフトウェア）,18,★ホロンシステムについて★私たちホロンシステムは、2023年に創業35周年を迎え、システムコンサルティング集団として着実な成長を遂げてきました。独立系企業として幅広い「業務知識」と、長年積み上げてきた「専門知識」を武器に、様々なソリューションの提供しております。創業者である社長がコンサルタント出身だからこそ、着実な成長の中にも積極的に新しいことにチャレンジできる風土があります。今後も独立系企業ならではの柔軟な行動で新しい戦略を練り、さらなる高みを目指していきます。,東京都千代田区三番町8-1,1988,35.6,350,81百万円,https://www.holon.co.jp,,
2024-06-01,マルハニチロソリューションズ株式会社,システムインテグレータ（SIer）,3,■企業概要：当社はマルハニチログループの情報システム部門担当企業として、100％グループ企業からの受注を受けるなど安定した経営基盤を有するマルハニチログループのユーザー系SIerです。マルハニチログループ全社のITシステム化案件に対して、企画・予算策定の最上流部分から入りこんでおり、マルハニチログループ全社の社内SEとしての立ち位置でご就業いただけます。■事業内容：（1）システム企画（2）システム開発（3）インフラ構築（4）システム運用・保守,東京都中央区新川1-28-25東京ダイヤビル3号館6F,1973,44.4,92,100百万円,https://sol.maruha-nichiro.com,,
2024-07-01,スリーワンシステムズ株式会社,ITアウトソーシング,2,◆事業内容 ・Webを利用したシステム構築、保守 ・EC、CMSサイト構築、保守 ・アプリケーション開発、保守 ・大規模データウェアハウス事業への参画 ・海外パッケージソフトウェアの日本語化（ローカライズ）、販売,東京都中央区日本橋大伝馬町3-2Daiwa小伝馬町ビル 7F,1983,37.4,40,15百万円,http://www.tos.co.jp/,,
2024-08-01,株式会社サン・プラニング・システムズ,システムインテグレータ（SIer）,求人なし,,東京都港区三田3-5-27住友不動産三田ツインビル西館 7Ｆ,1980,,,200 百万円,"Failed to retrieve page, status code: 410",代表取締役 風 正樹,
2024-08-01,株式会社ＳＩ＆Ｃ,システムインテグレータ（SIer）,29,■事業内容：NTTデータ社、日本IBM社、三菱電機インフォメーションシステムズ社、日本HP社の認定ビジネスパートナーとして、一括受注により大手企業向けの大規模システム開発を展開しています。リコー社をはじめとするプライマリー取引も全社の4割を占めており、プライマリー取引の比率増加を進めていくため、営業を強化しております。近年ではコグニティブ・クラウド・RPAを中心とした新規事業にも注力しており、順調に拡大しています。日本で10社しか認定されていないIBM Watosonプレミアムパートナー、東芝RECAIUS SIパートナーにも選定されております。,東京都中央区勝どき1-7-3勝どきサンスクェア7F,1980,36.1,1087,350百万円,http://www.sysj.co.jp/,,
2024-06-01,テクト株式会社,通信キャリア・ISP・データセンター,1,■事業内容： テクトは、音・映像・通信のネットワークソリューションカンパニーです。企業内のシステムから、アミューズメントパークなどの大型施設、さらには広域地域のネットワークシステムの構築まで、幅広いニーズに対応しています。音響システム、映像システム、ネットワーク（Wi-FI/LAN/電話／他）、監視カメラ・センサーシステム、電気通信工事、消防施設工事、電気工事、デジタルサイネージシステム、緊急地震速報システムなどの請負・設計・施工・管理、画像処理関連商品の販売など,山梨県富士吉田市上吉田2-1-11宮下ビル,1982,,21,20百万円,https://www.tecto.co.jp/,,
2024-06-01,株式会社ケイ・シー・シー,ベンダ（ハードウェア・ソフトウェア）,1,■事業内容:・アプリケーション開発 ・通信ネットワークシステム開発 ・テクニカルサポート ・基盤構築＆導入支援 ・製品＆サービス,東京都江東区木場2-17-16ビサイド木場2F,1984,37.9,311,250百万円,http://www.kcc.co.jp,,
2024-06-01,株式会社カトム,システムインテグレータ（SIer）,3,■事業概要：(1)Webシステム構築、(2)セキュリティ・認証基盤ソリューション、(3)クラウド構築、(4)組込システム開発、(5)LSI設計・テスト設計、(6)保守サービス,山梨県富士吉田市上吉田東9-10-12,1988,34.5,105,80百万円,http://www.kdg.co.jp/katom/,,
2024-08-01,株式会社建設ドットウェブ,システムインテグレータ（SIer）,10,"建設業界の経営をサポートするコンサルティング＆ソフトウェアメーカーとして設立しました。原価管理知識、会計知識が強みであり、原価管理においては高い優位性があります。建設業界における原価管理ソフトウェアメーカーとしてトップクラスです。また、応研やOBCをはじめ多くのソフトウェアメーカーとの連携により、今までお客様が利用してきた会計ソフトに連携が可能という点も当社の強みです。現在、当社製品のお客様は日本全国で4,000社ほどになりますが、ターゲットとなるマーケットは全国で数万社以上と、まだまだ開拓の余地が多くあります。",石川県金沢市鞍月4-115,2001,32.0,84,100百万円,http://www.kendweb.net,,
2024-08-01,株式会社ロジック,ベンダ（ハードウェア・ソフトウェア）,21,■企業概要：医療・介護業界向けにスマートフォンとNFCを利用した他には類を見ない画期的な訪問介護・看護支援クラウドサービスを展開しております。（ビジネスモデル特許申請済） このサービスにて介護業界が抱える問題を解決することで業界にイノベーションを起こし、夢のある介護業界にすることを目指しています。 ■事業内容：自社サービス「Care-wing（介護の翼）」導入することで、訪問介護・看護において紙で行われている煩雑で非効率な日々の事務作業を、革新的な技術を用いて「簡単・正確・安全」なモバイルアプリとクラウドで支援します。,石川県金沢市新保本3-21,1995,,86,100百万円,"Failed to retrieve page, status code: 410",,
2024-06-01,株式会社創風システム,システムインテグレータ（SIer）,4,■事業内容：（1）業務用ソフトウェア開発（2）情報通信ネットワーク構築（Microsoft Azure）との連携による情報通信網の活用（3）情報システム環境保守・サポート,新潟県柏崎市田中20-22,1988,41.0,45,10百万円,http://www.sofu.co.jp/,,
2024-06-01,株式会社コムニック,システムインテグレータ（SIer）,4,■事業内容：（1）システム開発事業「システム開発の企画、設計、製造、試験、構築、運用支援までトータルで対応」（2）IT基盤設計・構築事業「ハードウェア／ソフトウェア基盤、ネットワークなどの企画・設計・構築・運用を支援」（3）ITコンサルティング事業「経営戦略、営業戦略他の立案から、ITシステムの構築まで」（4）クラウド／ソリューション事業・SharePointを利用した各種ソリューションを提供・Salesforceを活用したクラウドソリューションを提供,東京都中央区日本橋大伝馬町6-9,1994,37.0,257,100百万円,http://www.comnic.co.jp/,,
2024-08-01,株式会社ネットブレインズ,システムインテグレータ（SIer）,4,■事業内容： ネットワークインフラの設計・構築・導入時・後の運用サポートまでをトータルにサポートししている企業です。,東京都中央区明石町6-22築地ニッコンビル 4F,1995,38.0,38,50百万円,https://www.netbrains.co.jp/,,
2024-08-01,日鉄ソリューションズ東日本株式会社,システムインテグレータ（SIer）,35,■事業の特徴：・官公庁および民間大手企業向け、業務アプリケーションシステムの企画、設計、開発、運用、保守・日本製鉄向け、業務アプリケーションシステムのアウトソーシング受託（企画～運用、保守）,東京都中央区新川2-27-1東京住友ツインビル東館23F,1986,43.5,742,98百万円,https://www.nssol.nipponsteel.com/east/,,
2024-07-01,コムテックス株式会社,システムインテグレータ（SIer）,5,■事業内容建設業界向けＩＴコンサルティング及びアプリケーション企画 / 開発 / 販売 / 導入支援,富山県高岡市東中川町7-18,1989,,97,36百万円,https://www.ctx.co.jp/index.html,,
2024-08-01,ディーコム株式会社,システムインテグレータ（SIer）,9,●ソフトウエア設計・開発・コンサルティング事業金融（銀行・保険）業界を中心に、旅行・航空・鉄道、工場、放送（TV）・メディア関連で使用されるソフトウエア開発に従事しております。●インフラ設計・構築・運用・ヘルプデスク/サポート社会インフラ（クラウド、Server、ネットワーク・セキュリティ）の設計・構築・運用作業。また、利用顧客のシステムをサポートするようなお仕事も対応させて頂いております。,東京都千代田区神田須田町2-25,1990,40.0,167,30百万円,http://www.dcom-net.jp/,,
2024-08-01,株式会社インプレス,システムインテグレータ（SIer）,17,■【事業概要】1995年に江澤社長が創業したインプレス社は、SI事業をメインに展開していますが、連結決算ソフトウェアの版権の譲渡を受け、それに開示ソフトを独自開発することにより、事業を大きく伸ばしてきました。連結決算については、会計コンサルティングと、iCAS連結決算システム、iFlap連結開示システムの導入コンサルティング、運用サポートなど幅広い活動をしています,東京都中央区日本橋人形町2-26-5,1995,34.0,120,50百万円,http://www.imprex.co.jp/,,
2024-07-01,株式会社エルテックス,システムインテグレータ（SIer）,4,■我が社の凄さ[1]業界トップクラスのシェアを誇るEC/通販ソリューション[2]お客様との直接対話にこだわる（下請け、派遣はしない）。直接対話には厳しさもありますが、経営者や幹部の方々との折衝経験、成果が見える環境は社員の成長を加速させます。当社には仕事を通じて自身の価値を磨けるチャンスが溢れています。,神奈川県横浜市保土ヶ谷区神戸町134横浜ビジネスパークイーストタワー14F,1985,36.0,136,100百万円,http://www.eltex.co.jp/,,
2024-07-01,ネットパイロティング株式会社,システムインテグレータ（SIer）,4,■事業概要：当社は、ヘルスケア＆ビューティーケア業界を中心に、独自開発の業務支援・EIPソリューションや在庫管理（顧客分析）サービスでダントツのTOPシェアを誇っております。マーチャンダイジング、ナレッジマネジメント、チェーンオペレーション、データ活用事業の4つの領域で事業を行っており、企業間・企業内の情報バリューチェーンの高度化・効率化を図ることで、クライアントの顧客接点の最適化の実現に貢献しています。,東京都中央区新川1-17-25東茅場町有楽ビル7F,2000,42.2,119,814百万円,https://www.npinc.jp/,,
2024-05-01,株式会社ピクシス・テクノロジーズ,システムインテグレータ（SIer）,2,＜事業内容＞◇ICT開発：アプリケーション開発 フジサンケイグループの一員として、放送関連システムなどの業務アプリケーション開発に留まらず、IoT、AI等のICT分野で、常に技術革新への挑戦」をし続けるトータルソリューションサービス会社です。◇IoTトータルソリューション IoTトータルソリューションでは、実際のサービス提供へ至るまでには、センサー製品選定から、様々なシステムとの連携等の準備が必要ですが、当社では全てを一貫したソリューションとして提案が可能です。◇スマートフォンソリューション Andoroid及びiPhoneの両方に対応した、スマートフォンアプリの開発が可能です。,東京都品川区大井1-45-2ジブラルタル大井ビル3F,1986,41.0,186,20百万円,https://www.pixis-tec.co.jp/,,
2024-07-01,株式会社アプリケーションプランニング,ベンダ（ハードウェア・ソフトウェア）,6,■事業内容： システムのコンサルティング、システムの企画・設計・開発・保守の受託、付加価値の高いITソリューション・サービスの提供、システムの基盤構築■当社について：当社のソリューションは、お客様の課題を深く理解するため、各種業務に特化したプロフェッショナルがお客様の視点で検討し、納得いただけるまで話し合うことから始まります。そして、独立系ソフト会社として、ユーザーオリエンテッドな立場で最適な製品を選定し、システムの検討から構築・保守・運用まで総合的に責任をもってサポートします。すべてはお客様の真の満足のために、それが私たちの目指すシステム・インテグレーション事業の姿です。,東京都品川区大崎1-6-4新大崎勧業ビルディング4F,1991,,150,50百万円,https://www.app-p.co.jp/,,
2024-07-01,株式会社オスポック,ベンダ（ハードウェア・ソフトウェア）,7,■事業内容：【ソフトウェア設計・開発】業務用ソフトウェアの設計・開発（自治体、民間企業）【システムコンサルティングサービス】自治体・民間企業向けの業務分析・システム企画・提案【アウトソーシングサービス】自治体業務システムの運用・保守自治体窓口業務の受託民間企業の業務（給与計算など）の受託計算処理【情報関連機器、ソフトウェア販売】 パソコン、サーバ、ネットワーク機器、パッケージソフト等の販売【インターネットプロバイダ】tiaraインターネットサービス、ホスティングサービス、ハウジングサービス,新潟県十日町市馬場癸1536-157,1987,42.5,129,50百万円,https://www.osppoc.com,,
2024-06-01,株式会社ebs,ベンダ（ハードウェア・ソフトウェア）,1,"■事業内容：・融資を中心とした勘定系PKG「AMP-Loan」の展開・次世代PKG（国際勘定系システム）「AMP-Banking」の展開・IT関連サービスの提供（コンサルティング,基盤構築,運用設計,保守支援など）・金融機関の情報システムに関するシステム開発、アプリケーション開発",東京都千代田区大手町1-1-1,2001,41.0,74,99百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社新潟ソフトストラクチャ,システムインテグレータ（SIer）,2,■事業内容：（1）ソフトウェア開発…業務系システムの受託開発（2）ホームページ制作…地域のお客様を中心に制作しています（3）コンピュータ機器及び周辺機器の販売■保有技術：・言語/フレームワーク…Java、C#、VB.NET、PHP、Python、JavaScript、ASP.NET、ASP.NET Core、CakePHPなど・データベース…Oracle、SQL Server、PostgreSQL、MySQL、Azure SQLDatabase、PL/SQL、PL/PgSQL、Transact-SQLなど,新潟県十日町市伊達甲960-1,1997,35.2,30,15百万円,http://www.niigatass.com/,,
2024-08-01,株式会社ウイサーブ,システムインテグレータ（SIer）,3,■概要：大手企業との取引を中心に上流工程から案件に携われる環境の中で社員の働きやすさを重視している企業です。,東京都中央区新川2-3-1セントラルスクエア9Ｆ,1999,34.0,47,100百万円,https://www.weserve.co.jp/,,
2024-07-01,アドワー株式会社,システムインテグレータ（SIer）,1,■事業内容： ・BIソフト開発・ERP事業・RPA&内部統制ソリューション・ソフトウェア開発・エンジニア派遣・クラウド環境構築（ゼロトラストなど）・映像ソリューション・サービスロボット・カメラ画像処理ソフトウェア・SNS･ECサイト向け画像処理ソフトウェア・教育ソフトウェア開発・ICT教育支援（ICT支援員･コールセンターなど）・ICT機器販売（キッティングなど）・学習塾運営,東京都千代田区富士見2-7-2ステージビルディング13F,2023,,174,100百万円,https://www.adwaa.co.jp/,,
2024-07-01,株式会社コンピュータムーブ,ベンダ（ハードウェア・ソフトウェア）,11,■事業内容：・コンピュータ及び各種OA機器の販売（サーバ ／パーソナルコンピュータ等）・コンピュータのソフトウェア開発（システム設計／プログラミング／納入指導等）・ネットワークシステムの設計／構築／運用／保守・事務機械化の指導並びに要員の教育／育成・コンピュータ関連用品の販売（プリンタ用紙／インクリボン／OAテーブル／ファイル等）,山梨県甲斐市西八幡4281-4,1983,,60,50百万円,https://www.move-net.jp,,
2024-08-01,立山科学株式会社,ベンダ（ハードウェア・ソフトウェア）,10,■事業内容： ・ソフトウェアパッケージ製品・販売、各種システムインテグレーション・見守りサービスなど、企画・開発から運用・保守まで一貫したサービスの提供・RFID機器を用い位置情報をコアとしたソリューションビジネス・電子部品（各種抵抗器、チップサーミスタ、静電気保護素子、宇宙用部品、複合部品等）、電子機器（各種無線機器および応用機器等）、温度センサ（ガス・電気機器、温水機器、自動車等向けの温度センサプローブ等）の開発・製造・販売,富山県富山市下番30,1958,,614,99百万円,https://www.tateyama.jp/tk/about/,,
2024-08-01,日本インサイトテクノロジー株式会社,システムインテグレータ（SIer）,34,■当社について平成10年に日本1のJava技術者集団を目指して創業し、従業員400名、売上50億円、経常利益6億円を目標に成長中です。直販の顧客はTOYOTA、SONY、NTTドコモ、KDDI等日本を代表する企業がメイン。長いお付き合いのNTTデータ、富士通、TIS等（その他取引先は下記参照）、大手SIer様からもサービス、技術力で評価をいただき、DXソリューション、受託開発サービスを含めて順調に成長中。IPO実現が見えてきており、さらなる成長を目指してDXサービスに注力しております。,東京都中央区銀座3-9-11紙パルプ会館7F,1998,34.0,223,45百万円,http://www.insightech.co.jp/,,
2024-07-01,株式会社ブランド,通信キャリア・ISP・データセンター,4,■事業内容：・携帯電話の販売・修理及び移動体通信サービス販売・取次業務・固定回線・ブロードバンド等通信サービス販売・取次業務・携帯電話及びインターネットに関するサービスの販売・携帯電話販売店の運営・衛星放送、ケーブルテレビサービスの取次業務・各種情報通信機器及び周辺機器の販売・でんき（新電力会社）の取次業務・一般ガス事業者の取次業務・各種コンテンツサービスの取次業務・スマートフォン、タブレット端末のガラスコーティング作業・労働者派遣事業・有料職業紹介事業,千葉県君津市南子安4-32-2,2001,,30,10百万円,https://brand-gp.com/,,
2024-08-01,株式会社ネオシステム,システムインテグレータ（SIer）,9,■企業概要：常に最新の技術を提供する技術者集団として、多様な顧客の要望以上の成果を追求する独立系システムインテグレータ。1990年代半ば、当時最新のJavaを用いた開発を他社に先駆けて手掛けたことで、業務系・WEB系システムの開発において豊富な実績を有しており、現在も米国発の先進技術の動向を積極的に取り入れています。マイクロソフト社との長期かつ強固なパートナーシップをはじめ、主要顧客には大手の企業群が並んでおります。,山梨県甲府市丸の内2-8-3丸和ビル5F,1989,33.0,194,60百万円,http://www.neosystem.co.jp/,,
2024-06-01,日本情報株式会社,ITアウトソーシング,2,■概要：1985年設立、中部地区においては知名度のある老舗システム会社です。あらゆる業界に向けて、ソフトウェアの設計・開発・運用・保守、業務システムのコンサルタント、ホームページ作成、コンピュータの機器販売を行っています。,愛知県名古屋市中区錦2-2-13名古屋センタービル7F,1985,32.0,40,40百万円,https://www.jicdom.co.jp/,,
2024-08-01,岡谷システム株式会社,システムインテグレータ（SIer）,7,～岡谷鋼機グループのシステム会社として幅広い分野で業務システムの開発、ネットワークの構築、その保守・運用に携わっています～■事業内容:グループ34社はもちろんのこと、他一般企業も顧客とし売り上げ高も4割を占め、システムインテグレーションを幅広く進めています。(1)ソフトウェアの受託開発 (2)インフラの構築 (3)ハードウェアの販売(4)アウトソーシングの業務委託 (5)クラウド（ASP.Saas）によるサービス提供,愛知県名古屋市中区栄2-4-18岡谷鋼機ビルディング6F,1979,41.0,239,45百万円,https://www.okaya-system.co.jp/,,
2024-08-01,株式会社第一システムエンジニアリング,システムインテグレータ（SIer）,10,■事業内容：自動車・航空宇宙・産業機器の3分野を軸に、研究開発、設計、NC生産技術、ソフト開発などトータルエンジニアリング業務を手がける会社です。■事業の特徴：（1）自動車分野…世界有数の自動車メーカーのサポートカンパニーとして、主要業務を委託されています。（2）航空宇宙分野…技術の粋を集めて取り組んでいる同社のメインステージ。プロジェクトマネージメントからCAD設計業務まで幅広く応えられる派遣・請負体制を確立し、様々なプロジェクトの一翼を担っています。（3）産業機器分野…各種設計からソフト開発までに網羅した総合エンジニアリングサービスを実践し、省力化や自動化の技術・システムを提供。,愛知県名古屋市中区栄2-1-1日土地名古屋ビル6F,1980,40.7,596,90百万円,http://www.dse-corp.co.jp,,
2024-08-01,株式会社菱友システムズ,システムインテグレータ（SIer）,34,【概要】三菱重工グループのシステムインテグレーター【詳細】創業以来三菱重工をはじめ三菱グループ各社の情報システムの構築に参画し、事業の基盤を作ってきました。同社の企業理念の通り、お客様に最適なサービスを提供し、信頼されるベストパートナーを目指しております。特徴はバランスのとれた事業体制。高い技術と幅広いサービスで、未来を切り拓くビジネスを支えています。具体的には企業経営を支える基幹システムをはじめ、ものづくりを支える設計・解析システム、ITインフラの構築・運用などを展開しています。,東京都港区芝浦1-2-3シーバンスS館19F,1968,43.5,1239,685百万円,https://www.ryoyu.co.jp/,,スタンダード市場
2024-07-01,株式会社 パーク,ベンダ（ハードウェア・ソフトウェア）,2,■概要：キヤノン、キヤノン関連会社、日本アバイアなど主要顧客と直接取引を行っており、また、自社製品・サービスの開発にも積極的に行っている独立系SIerです。■詳細：受託開発事業、派遣SES事業、自社開発・サービス事業と3本の事業を展開しています。,千葉県浦安市今川2-13-37,1999,35.0,38,10百万円,https://www.pa-rk.co.jp,,
2024-07-01,エヌ・エス・シー株式会社,システムインテグレータ（SIer）,7,■概要：1988年10月に設立された独立系SIerです。富士通グループをはじめとした大手企業との長年の付き合いのもと、業績・社員数ともに着実に伸ばしてきております。■事業内容： ・事業コンサルティング・システムインテグレーション・システム開発・システム運用・新規事業分野の開拓■特徴：特に基幹業務系のシステム開発を強みとしており、幅広い業種・業態にわたって案件を手がけています。請け負うPJTも、8割方受託案件であり、自社内での開発業務、もしくは顧客先常駐であっても複数名のチームを組んでの参画を行っています。,愛知県名古屋市中区錦3-5-31,1988,27.0,175,30百万円,http://www.nsc-dev.co.jp/,,
2024-08-01,株式会社コマス,システムインテグレータ（SIer）,7,■事業内容：（1）Mobility Control＆Service（2）Embedded Solutions（3）Solutions（4）IoT（5）新しい価値,神奈川県横浜市港北区新横浜3-7-18第2上野ビル,1970,39.0,136,100百万円,https://www.comas.jp/,,
